Id,Department__c,Category__c,Sub_Category__c,Type__c,Quantity__c,Unit_Price__c
a00P0000006KZ8fIAG,Marketing,ABM,Cat2,TypeC,9,59.26
a00P0000006KZ8gIAG,Marketing,ABM,Cat2,TypeB,8,27.79
a00P0000006KZ8hIAG,Sales,Pre Sales,Cat2,TypeC,5,65.87
a00P0000006KZ8iIAG,Marketing,ABM,Cat2,TypeA,8,42.06
a00P0000006KZ8jIAG,Marketing,ABM,Cat2,TypeC,2,54.23
a00P0000006KZ8kIAG,Marketing,ABM,Cat1,TypeA,8,10.96
a00P0000006KZ8lIAG,Operations,Human Resources,Cat2,TypeB,5,76.04
a00P0000006KZ8mIAG,Support,Tier 1,Cat3,TypeA,3,94.01
a00P0000006KZ8nIAG,Marketing,ABM,Cat2,TypeB,3,99.2
a00P0000006KZ8oIAG,Support,Tier 3,Cat2,TypeB,2,28.62
a00P0000006KZ8pIAG,Support,Tier 3,Cat2,TypeC,9,37.31
a00P0000006KZ8qIAG,Support,Tier 1,Cat3,TypeB,7,22.05
a00P0000006KZ8rIAG,Marketing,ABM,Cat3,TypeC,3,65.8
a00P0000006KZ8sIAG,Marketing,ABM,Cat2,TypeA,3,6.58
a00P0000006KZ8tIAG,Development,Coding,Cat3,TypeA,5,88.38
a00P0000006KZ8uIAG,Support,Tier 2,Cat3,TypeB,4,9.67
a00P0000006KZ8vIAG,Marketing,ABM,Cat1,TypeC,5,78.58
a00P0000006KZ8wIAG,Sales,Sales Engineering,Cat2,TypeC,3,53.39
a00P0000006KZ8xIAG,Sales,Sales Engineering,Cat3,TypeA,2,13.97
a00P0000006KZ8yIAG,Development,Quality Assurance,Cat2,TypeC,1,92.82
a00P0000006KZ8zIAG,Marketing,ABM,Cat2,TypeC,4,99.79
a00P0000006KZ90IAG,Sales,Sales Engineering,Cat3,TypeB,3,31.85
a00P0000006KZ91IAG,Marketing,ABM,Cat1,TypeA,3,17.72
a00P0000006KZ92IAG,Marketing,ABM,Cat1,TypeC,4,6.75
a00P0000006KZ93IAG,Development,Coding,Cat2,TypeA,1,9.64
a00P0000006KZ94IAG,Sales,Sales Engineering,Cat3,TypeC,10,87.09
a00P0000006KZ95IAG,Support,Tier 2,Cat1,TypeC,4,32.69
a00P0000006KZ96IAG,Development,Quality Assurance,Cat3,TypeB,6,30.69
a00P0000006KZ97IAG,Development,Coding,Cat1,TypeB,9,31.62
a00P0000006KZ98IAG,Sales,Pre Sales,Cat2,TypeC,1,59.62
a00P0000006KZ99IAG,Development,Coding,Cat3,TypeB,5,2.49
a00P0000006KZ9AIAW,Sales,Sales Engineering,Cat3,TypeC,10,43.88
a00P0000006KZ9BIAW,Operations,Human Resources,Cat1,TypeC,2,10.23
a00P0000006KZ9CIAW,Marketing,ABM,Cat2,TypeB,4,81.39
a00P0000006KZ9DIAW,Marketing,ABM,Cat2,TypeA,8,91.71
a00P0000006KZ9EIAW,Operations,Human Resources,Cat2,TypeB,7,39.27
a00P0000006KZ9FIAW,Marketing,ABM,Cat2,TypeA,3,64.85
a00P0000006KZ9GIAW,Development,Quality Assurance,Cat1,TypeB,3,87.37
a00P0000006KZ9HIAW,Operations,Performance Management,Cat2,TypeB,7,47.86
a00P0000006KZ9IIAW,Support,Tier 3,Cat1,TypeA,5,80.93
a00P0000006KZ9JIAW,Sales,Sales Engineering,Cat3,TypeB,1,72.24
a00P0000006KZ9KIAW,Operations,Performance Management,Cat1,TypeB,4,26.15
a00P0000006KZ9LIAW,Support,Tier 1,Cat3,TypeB,8,44.23
a00P0000006KZ9MIAW,Operations,Human Resources,Cat3,TypeC,2,89.93
a00P0000006KZ9NIAW,Development,Coding,Cat1,TypeA,6,69.51
a00P0000006KZ9OIAW,Sales,Sales Engineering,Cat1,TypeA,5,32.64
a00P0000006KZ9PIAW,Support,Tier 1,Cat2,TypeA,10,57.11
a00P0000006KZ9QIAW,Sales,Pre Sales,Cat3,TypeB,8,29.42
a00P0000006KZ9RIAW,Sales,Pre Sales,Cat2,TypeC,6,74.05
a00P0000006KZ9SIAW,Sales,Pre Sales,Cat1,TypeB,8,53.21
a00P0000006KZ9TIAW,Development,Quality Assurance,Cat2,TypeB,6,49.91
a00P0000006KZ9UIAW,Operations,Human Resources,Cat3,TypeA,1,18.28
a00P0000006KZ9VIAW,Marketing,ABM,Cat1,TypeC,8,36.68
a00P0000006KZ9WIAW,Sales,Sales Engineering,Cat3,TypeC,3,71.62
a00P0000006KZ9XIAW,Development,Coding,Cat1,TypeA,7,10.94
a00P0000006KZ9YIAW,Sales,Sales Engineering,Cat1,TypeC,1,49.72
a00P0000006KZ9ZIAW,Sales,Pre Sales,Cat2,TypeA,5,86.8
a00P0000006KZ9aIAG,Operations,Performance Management,Cat3,TypeC,7,40.72
a00P0000006KZ9bIAG,Support,Tier 3,Cat3,TypeB,4,43.37
a00P0000006KZ9cIAG,Support,Tier 1,Cat2,TypeB,1,4.09
a00P0000006KZ9dIAG,Marketing,ABM,Cat2,TypeA,3,71.17
a00P0000006KZ9eIAG,Operations,Performance Management,Cat2,TypeA,9,75.92
a00P0000006KZ9fIAG,Support,Tier 1,Cat3,TypeB,4,36.62
a00P0000006KZ9gIAG,Support,Tier 1,Cat1,TypeC,6,74.21
a00P0000006KZ9hIAG,Development,Coding,Cat2,TypeC,10,61.51
a00P0000006KZ9iIAG,Support,Tier 2,Cat1,TypeC,10,57.34
a00P0000006KZ9jIAG,Support,Tier 2,Cat3,TypeC,1,93.87
a00P0000006KZ9kIAG,Sales,Sales Engineering,Cat2,TypeC,7,16.33
a00P0000006KZ9lIAG,Sales,Sales Engineering,Cat2,TypeB,6,40.23
a00P0000006KZ9mIAG,Support,Tier 2,Cat1,TypeA,5,24.4
a00P0000006KZ9nIAG,Operations,Human Resources,Cat1,TypeC,4,50.35
a00P0000006KZ9oIAG,Sales,Pre Sales,Cat2,TypeC,8,62.88
a00P0000006KZ9pIAG,Marketing,ABM,Cat3,TypeA,8,95.21
a00P0000006KZ9qIAG,Marketing,ABM,Cat2,TypeA,6,41.16
a00P0000006KZ9rIAG,Development,Quality Assurance,Cat3,TypeA,1,94.94
a00P0000006KZ9sIAG,Sales,Sales Engineering,Cat3,TypeA,1,69.62
a00P0000006KZ9tIAG,Development,Quality Assurance,Cat2,TypeB,10,58.54
a00P0000006KZ9uIAG,Marketing,ABM,Cat2,TypeA,6,49.71
a00P0000006KZ9vIAG,Sales,Pre Sales,Cat3,TypeC,3,37.55
a00P0000006KZ9wIAG,Marketing,ABM,Cat1,TypeA,9,33.96
a00P0000006KZ9xIAG,Marketing,ABM,Cat1,TypeA,5,27.66
a00P0000006KZ9yIAG,Sales,Sales Engineering,Cat3,TypeC,9,51.71
a00P0000006KZ9zIAG,Operations,Human Resources,Cat3,TypeC,8,92.6
a00P0000006KZA0IAO,Support,Tier 3,Cat3,TypeA,6,75.29
a00P0000006KZA1IAO,Sales,Sales Engineering,Cat2,TypeA,2,74.74
a00P0000006KZA2IAO,Support,Tier 1,Cat1,TypeB,9,84.3
a00P0000006KZA3IAO,Marketing,ABM,Cat1,TypeC,8,90.43
a00P0000006KZA4IAO,Marketing,ABM,Cat2,TypeA,7,19.36
a00P0000006KZA5IAO,Development,Coding,Cat3,TypeC,1,11
a00P0000006KZA6IAO,Sales,Pre Sales,Cat1,TypeB,2,5.93
a00P0000006KZA7IAO,Marketing,ABM,Cat1,TypeB,4,46.91
a00P0000006KZA8IAO,Support,Tier 3,Cat3,TypeB,5,72.69
a00P0000006KZA9IAO,Operations,Performance Management,Cat2,TypeC,10,48.81
a00P0000006KZAAIA4,Development,Quality Assurance,Cat2,TypeB,10,75.96
a00P0000006KZABIA4,Operations,Performance Management,Cat2,TypeC,2,24.31
a00P0000006KZACIA4,Marketing,ABM,Cat2,TypeB,4,30.32
a00P0000006KZADIA4,Support,Tier 1,Cat2,TypeC,3,14.95
a00P0000006KZAEIA4,Sales,Sales Engineering,Cat1,TypeB,5,27.99
a00P0000006KZAFIA4,Sales,Sales Engineering,Cat3,TypeC,5,10.03
a00P0000006KZAGIA4,Development,Quality Assurance,Cat2,TypeA,6,46.22
a00P0000006KZAHIA4,Support,Tier 2,Cat2,TypeC,3,61.51
a00P0000006KZAIIA4,Development,Coding,Cat2,TypeB,8,23.68
a00P0000006KZAJIA4,Support,Tier 3,Cat1,TypeA,1,19.81
a00P0000006KZAKIA4,Marketing,ABM,Cat2,TypeB,1,98.44
a00P0000006KZALIA4,Development,Quality Assurance,Cat3,TypeB,7,87.3
a00P0000006KZAMIA4,Development,Coding,Cat2,TypeA,10,50.46
a00P0000006KZANIA4,Marketing,ABM,Cat3,TypeB,7,9.28
a00P0000006KZAOIA4,Operations,Human Resources,Cat3,TypeC,1,15.96
a00P0000006KZAPIA4,Sales,Sales Engineering,Cat3,TypeC,7,76.61
a00P0000006KZAQIA4,Operations,Human Resources,Cat1,TypeC,4,11.5
a00P0000006KZARIA4,Sales,Pre Sales,Cat2,TypeB,10,43.16
a00P0000006KZASIA4,Sales,Pre Sales,Cat3,TypeC,6,90.21
a00P0000006KZATIA4,Support,Tier 2,Cat2,TypeB,10,15.72
a00P0000006KZAUIA4,Marketing,ABM,Cat3,TypeC,6,87.21
a00P0000006KZAVIA4,Development,Coding,Cat2,TypeA,1,1.19
a00P0000006KZAWIA4,Sales,Sales Engineering,Cat2,TypeB,4,11.5
a00P0000006KZAXIA4,Development,Coding,Cat2,TypeA,3,14.08
a00P0000006KZAYIA4,Marketing,ABM,Cat3,TypeA,2,99.59
a00P0000006KZAZIA4,Marketing,ABM,Cat1,TypeC,5,12.56
a00P0000006KZAaIAO,Operations,Performance Management,Cat1,TypeB,10,23.24
a00P0000006KZAbIAO,Marketing,ABM,Cat3,TypeB,5,37.97
a00P0000006KZAcIAO,Marketing,ABM,Cat1,TypeB,4,27.11
a00P0000006KZAdIAO,Operations,Performance Management,Cat1,TypeA,6,52.76
a00P0000006KZAeIAO,Development,Quality Assurance,Cat3,TypeA,8,32.4
a00P0000006KZAfIAO,Development,Coding,Cat1,TypeB,9,40.51
a00P0000006KZAgIAO,Sales,Sales Engineering,Cat1,TypeA,8,47.73
a00P0000006KZAhIAO,Development,Quality Assurance,Cat1,TypeB,7,83.32
a00P0000006KZAiIAO,Marketing,ABM,Cat2,TypeA,9,5.11
a00P0000006KZAjIAO,Operations,Performance Management,Cat1,TypeB,5,70.84
a00P0000006KZAkIAO,Marketing,ABM,Cat3,TypeC,6,7.08
a00P0000006KZAlIAO,Support,Tier 3,Cat2,TypeB,4,72.9
a00P0000006KZAmIAO,Support,Tier 3,Cat2,TypeB,7,8.55
a00P0000006KZAnIAO,Operations,Human Resources,Cat1,TypeA,3,53.45
a00P0000006KZAoIAO,Operations,Performance Management,Cat2,TypeC,6,61.49
a00P0000006KZApIAO,Development,Quality Assurance,Cat3,TypeB,9,92.57
a00P0000006KZAqIAO,Marketing,ABM,Cat2,TypeB,6,91.18
a00P0000006KZArIAO,Sales,Sales Engineering,Cat3,TypeB,6,57.02
a00P0000006KZAsIAO,Development,Coding,Cat1,TypeB,6,53.62
a00P0000006KZAtIAO,Support,Tier 1,Cat3,TypeC,6,29.27
a00P0000006KZAuIAO,Marketing,ABM,Cat1,TypeC,10,62.85
a00P0000006KZAvIAO,Marketing,ABM,Cat1,TypeC,3,12.11
a00P0000006KZAwIAO,Development,Quality Assurance,Cat2,TypeA,10,40.36
a00P0000006KZAxIAO,Marketing,ABM,Cat3,TypeC,9,58.31
a00P0000006KZAyIAO,Development,Coding,Cat3,TypeA,1,49.22
a00P0000006KZAzIAO,Development,Coding,Cat2,TypeB,6,37.8
a00P0000006KZB0IAO,Marketing,ABM,Cat2,TypeC,2,90.31
a00P0000006KZB1IAO,Operations,Performance Management,Cat3,TypeA,10,1.52
a00P0000006KZB2IAO,Operations,Human Resources,Cat1,TypeC,8,88.5
a00P0000006KZB3IAO,Operations,Performance Management,Cat3,TypeB,9,11.27
a00P0000006KZB4IAO,Operations,Human Resources,Cat1,TypeB,10,79.17
a00P0000006KZB5IAO,Operations,Performance Management,Cat1,TypeA,6,96.5
a00P0000006KZB6IAO,Marketing,ABM,Cat2,TypeA,9,49.04
a00P0000006KZB7IAO,Operations,Performance Management,Cat2,TypeC,7,98.66
a00P0000006KZB8IAO,Marketing,ABM,Cat3,TypeC,7,29.63
a00P0000006KZB9IAO,Marketing,ABM,Cat1,TypeB,9,88.59
a00P0000006KZBAIA4,Support,Tier 2,Cat2,TypeC,8,90.61
a00P0000006KZBBIA4,Sales,Sales Engineering,Cat2,TypeA,5,36.78
a00P0000006KZBCIA4,Marketing,ABM,Cat3,TypeC,4,41.65
a00P0000006KZBDIA4,Operations,Performance Management,Cat3,TypeC,5,79.57
a00P0000006KZBEIA4,Sales,Sales Engineering,Cat2,TypeB,5,32.11
a00P0000006KZBFIA4,Development,Quality Assurance,Cat2,TypeA,6,55.07
a00P0000006KZBGIA4,Sales,Sales Engineering,Cat3,TypeA,5,18.44
a00P0000006KZBHIA4,Development,Coding,Cat2,TypeB,10,6.15
a00P0000006KZBIIA4,Sales,Sales Engineering,Cat3,TypeB,8,83.73
a00P0000006KZBJIA4,Development,Quality Assurance,Cat2,TypeB,4,44.3
a00P0000006KZBKIA4,Operations,Human Resources,Cat1,TypeB,10,44.54
a00P0000006KZBLIA4,Marketing,ABM,Cat3,TypeC,7,29.36
a00P0000006KZBMIA4,Marketing,ABM,Cat2,TypeC,3,29.36
a00P0000006KZBNIA4,Development,Coding,Cat2,TypeB,5,16.52
a00P0000006KZBOIA4,Development,Quality Assurance,Cat3,TypeC,7,58.37
a00P0000006KZBPIA4,Marketing,ABM,Cat3,TypeA,8,62.87
a00P0000006KZBQIA4,Development,Coding,Cat2,TypeA,4,6.45
a00P0000006KZBRIA4,Development,Quality Assurance,Cat3,TypeA,6,72.58
a00P0000006KZBSIA4,Sales,Pre Sales,Cat3,TypeB,7,53.24
a00P0000006KZBTIA4,Development,Coding,Cat2,TypeA,9,37.68
a00P0000006KZBUIA4,Development,Coding,Cat2,TypeB,3,41.6
a00P0000006KZBVIA4,Support,Tier 3,Cat3,TypeB,9,73.28
a00P0000006KZBWIA4,Development,Quality Assurance,Cat3,TypeC,10,57.22
a00P0000006KZBXIA4,Operations,Performance Management,Cat1,TypeC,7,39.86
a00P0000006KZBYIA4,Operations,Human Resources,Cat3,TypeA,6,97.11
a00P0000006KZBZIA4,Operations,Human Resources,Cat1,TypeC,5,25.53
a00P0000006KZBaIAO,Operations,Human Resources,Cat3,TypeC,10,78.27
a00P0000006KZBbIAO,Marketing,ABM,Cat3,TypeC,6,38.2
a00P0000006KZBcIAO,Operations,Human Resources,Cat1,TypeC,8,52.81
a00P0000006KZBdIAO,Marketing,ABM,Cat3,TypeA,10,57.32
a00P0000006KZBeIAO,Operations,Human Resources,Cat1,TypeB,6,19.77
a00P0000006KZBfIAO,Operations,Human Resources,Cat1,TypeB,4,28.98
a00P0000006KZBgIAO,Development,Quality Assurance,Cat3,TypeB,10,65.95
a00P0000006KZBhIAO,Support,Tier 3,Cat1,TypeC,1,82.17
a00P0000006KZBiIAO,Development,Quality Assurance,Cat1,TypeC,10,73.8
a00P0000006KZBjIAO,Support,Tier 1,Cat1,TypeC,6,12.78
a00P0000006KZBkIAO,Support,Tier 1,Cat1,TypeA,10,78.7
a00P0000006KZBlIAO,Operations,Performance Management,Cat2,TypeA,3,15.52
a00P0000006KZBmIAO,Operations,Human Resources,Cat2,TypeC,2,43.08
a00P0000006KZBnIAO,Operations,Human Resources,Cat2,TypeB,1,41.64
a00P0000006KZBoIAO,Sales,Sales Engineering,Cat3,TypeC,2,18.4
a00P0000006KZBpIAO,Operations,Human Resources,Cat3,TypeB,10,42.92
a00P0000006KZBqIAO,Support,Tier 1,Cat1,TypeA,3,51.07
a00P0000006KZBrIAO,Development,Coding,Cat2,TypeB,4,30.23
a00P0000006KZBsIAO,Marketing,ABM,Cat3,TypeA,5,25.76
a00P0000006KZBtIAO,Support,Tier 2,Cat1,TypeA,6,84.58
a00P0000006KZBuIAO,Marketing,ABM,Cat2,TypeC,7,54.22
a00P0000006KZBvIAO,Sales,Sales Engineering,Cat2,TypeC,6,37.21
a00P0000006KZBwIAO,Development,Coding,Cat2,TypeA,2,14.8
a00P0000006KZBxIAO,Support,Tier 2,Cat1,TypeC,8,59.31
a00P0000006KZByIAO,Support,Tier 1,Cat1,TypeA,3,72.62
a00P0000006KZBzIAO,Operations,Performance Management,Cat1,TypeB,1,69.67
a00P0000006KZC0IAO,Marketing,ABM,Cat1,TypeC,1,81.7
a00P0000006KZC1IAO,Sales,Pre Sales,Cat3,TypeA,4,73.89
a00P0000006KZC2IAO,Development,Quality Assurance,Cat3,TypeC,10,37.21
a00P0000006KZC3IAO,Sales,Pre Sales,Cat1,TypeB,1,95.68
a00P0000006KZC4IAO,Development,Quality Assurance,Cat2,TypeA,1,34.01
a00P0000006KZC5IAO,Operations,Human Resources,Cat1,TypeB,8,47.83
a00P0000006KZC6IAO,Marketing,ABM,Cat2,TypeC,10,99.05
a00P0000006KZC7IAO,Marketing,ABM,Cat3,TypeB,4,19.64
a00P0000006KZC8IAO,Operations,Human Resources,Cat2,TypeA,10,58.3
a00P0000006KZC9IAO,Sales,Pre Sales,Cat2,TypeA,4,22.7
a00P0000006KZCAIA4,Development,Quality Assurance,Cat2,TypeB,4,85.88
a00P0000006KZCBIA4,Sales,Pre Sales,Cat2,TypeB,7,20.19
a00P0000006KZCCIA4,Development,Coding,Cat2,TypeB,7,27.83
a00P0000006KZCDIA4,Support,Tier 1,Cat3,TypeA,2,19.47
a00P0000006KZCEIA4,Support,Tier 3,Cat3,TypeB,9,76.46
a00P0000006KZCFIA4,Operations,Performance Management,Cat1,TypeC,2,16.51
a00P0000006KZCGIA4,Marketing,ABM,Cat3,TypeB,5,35.82
a00P0000006KZCHIA4,Support,Tier 1,Cat3,TypeA,10,24.89
a00P0000006KZCIIA4,Support,Tier 1,Cat1,TypeC,2,72.23
a00P0000006KZCJIA4,Operations,Performance Management,Cat3,TypeA,1,65.11
a00P0000006KZCKIA4,Marketing,ABM,Cat1,TypeA,6,92.01
a00P0000006KZCLIA4,Operations,Performance Management,Cat3,TypeA,5,22.8
a00P0000006KZCMIA4,Development,Quality Assurance,Cat3,TypeB,5,91.01
a00P0000006KZCNIA4,Operations,Performance Management,Cat1,TypeC,10,73.87
a00P0000006KZCOIA4,Marketing,ABM,Cat1,TypeC,3,42.6
a00P0000006KZCPIA4,Sales,Sales Engineering,Cat1,TypeC,9,85.06
a00P0000006KZCQIA4,Development,Quality Assurance,Cat1,TypeB,10,7.74
a00P0000006KZCRIA4,Support,Tier 2,Cat1,TypeB,4,65.15
a00P0000006KZCSIA4,Support,Tier 1,Cat3,TypeA,5,43.45
a00P0000006KZCTIA4,Marketing,ABM,Cat2,TypeA,6,53.93
a00P0000006KZCUIA4,Marketing,ABM,Cat3,TypeA,7,18.74
a00P0000006KZCVIA4,Support,Tier 1,Cat3,TypeA,5,83.16
a00P0000006KZCWIA4,Development,Coding,Cat1,TypeB,4,95.35
a00P0000006KZCXIA4,Development,Coding,Cat3,TypeA,3,53
a00P0000006KZCYIA4,Operations,Human Resources,Cat1,TypeB,2,51.2
a00P0000006KZCZIA4,Support,Tier 2,Cat3,TypeB,6,80.6
a00P0000006KZCaIAO,Development,Coding,Cat2,TypeA,2,61.97
a00P0000006KZCbIAO,Support,Tier 1,Cat3,TypeC,7,84.54
a00P0000006KZCcIAO,Sales,Pre Sales,Cat1,TypeC,10,83.12
a00P0000006KZCdIAO,Marketing,ABM,Cat3,TypeB,2,50.51
a00P0000006KZCeIAO,Development,Coding,Cat2,TypeB,7,18.24
a00P0000006KZCfIAO,Sales,Sales Engineering,Cat1,TypeB,7,55.26
a00P0000006KZCgIAO,Marketing,ABM,Cat1,TypeC,6,3.65
a00P0000006KZChIAO,Marketing,ABM,Cat3,TypeB,6,59.02
a00P0000006KZCiIAO,Sales,Pre Sales,Cat3,TypeA,2,65.7
a00P0000006KZCjIAO,Development,Coding,Cat1,TypeA,8,22.19
a00P0000006KZCkIAO,Support,Tier 2,Cat2,TypeC,1,36.46
a00P0000006KZClIAO,Operations,Human Resources,Cat3,TypeB,4,26.67
a00P0000006KZCmIAO,Marketing,ABM,Cat3,TypeB,5,50.23
a00P0000006KZCnIAO,Sales,Sales Engineering,Cat3,TypeA,9,70.37
a00P0000006KZCoIAO,Support,Tier 3,Cat3,TypeA,10,27.36
a00P0000006KZCpIAO,Marketing,ABM,Cat3,TypeA,4,81.34
a00P0000006KZCqIAO,Support,Tier 1,Cat1,TypeB,7,43.91
a00P0000006KZCrIAO,Marketing,ABM,Cat2,TypeA,2,9.55
a00P0000006KZCsIAO,Sales,Pre Sales,Cat3,TypeA,10,60.76
a00P0000006KZCtIAO,Operations,Performance Management,Cat2,TypeA,2,1.98
a00P0000006KZCuIAO,Operations,Human Resources,Cat2,TypeB,10,92.32
a00P0000006KZCvIAO,Sales,Sales Engineering,Cat1,TypeB,7,46.12
a00P0000006KZCwIAO,Development,Quality Assurance,Cat2,TypeC,10,79.54
a00P0000006KZCxIAO,Marketing,ABM,Cat3,TypeB,7,76.57
a00P0000006KZCyIAO,Support,Tier 3,Cat1,TypeA,10,11.74
a00P0000006KZCzIAO,Operations,Performance Management,Cat2,TypeC,10,26.05
a00P0000006KZD0IAO,Support,Tier 3,Cat2,TypeC,3,99.46
a00P0000006KZD1IAO,Development,Coding,Cat1,TypeC,6,93.52
a00P0000006KZD2IAO,Marketing,ABM,Cat1,TypeB,6,45.58
a00P0000006KZD3IAO,Marketing,ABM,Cat2,TypeB,3,86.45
a00P0000006KZD4IAO,Development,Coding,Cat2,TypeC,10,47.05
a00P0000006KZD5IAO,Operations,Human Resources,Cat2,TypeC,8,12.32
a00P0000006KZD6IAO,Operations,Human Resources,Cat3,TypeA,4,34.79
a00P0000006KZD7IAO,Operations,Human Resources,Cat1,TypeC,2,29.69
a00P0000006KZD8IAO,Development,Quality Assurance,Cat2,TypeC,7,21.01
a00P0000006KZD9IAO,Marketing,ABM,Cat3,TypeB,10,84.62
a00P0000006KZDAIA4,Development,Quality Assurance,Cat1,TypeC,8,2.95
a00P0000006KZDBIA4,Operations,Human Resources,Cat2,TypeC,9,93.31
a00P0000006KZDCIA4,Sales,Sales Engineering,Cat3,TypeC,5,49.05
a00P0000006KZDDIA4,Marketing,ABM,Cat3,TypeA,2,53.4
a00P0000006KZDEIA4,Support,Tier 2,Cat3,TypeB,10,26.12
a00P0000006KZDFIA4,Operations,Performance Management,Cat2,TypeC,9,42.21
a00P0000006KZDGIA4,Development,Quality Assurance,Cat3,TypeB,3,54.26
a00P0000006KZDHIA4,Development,Quality Assurance,Cat1,TypeB,9,55.52
a00P0000006KZDIIA4,Operations,Human Resources,Cat3,TypeA,4,84.58
a00P0000006KZDJIA4,Sales,Pre Sales,Cat1,TypeC,1,76.49
a00P0000006KZDKIA4,Development,Quality Assurance,Cat2,TypeA,2,49.05
a00P0000006KZDLIA4,Development,Quality Assurance,Cat1,TypeA,3,31.79
a00P0000006KZDMIA4,Sales,Sales Engineering,Cat2,TypeC,10,61.45
a00P0000006KZDNIA4,Development,Coding,Cat3,TypeA,8,54.57
a00P0000006KZDOIA4,Development,Coding,Cat3,TypeB,7,28.65
a00P0000006KZDPIA4,Development,Quality Assurance,Cat1,TypeA,7,35.69
a00P0000006KZDQIA4,Support,Tier 2,Cat2,TypeB,8,46.54
a00P0000006KZDRIA4,Sales,Sales Engineering,Cat3,TypeB,9,76.02
a00P0000006KZDSIA4,Marketing,ABM,Cat2,TypeB,1,82.42
a00P0000006KZDTIA4,Support,Tier 1,Cat3,TypeB,1,74.96
a00P0000006KZDUIA4,Sales,Sales Engineering,Cat2,TypeC,10,97.32
a00P0000006KZDVIA4,Sales,Pre Sales,Cat1,TypeA,4,98.26
a00P0000006KZDWIA4,Marketing,ABM,Cat2,TypeA,6,36.02
a00P0000006KZDXIA4,Operations,Performance Management,Cat3,TypeA,4,18.35
a00P0000006KZDYIA4,Development,Quality Assurance,Cat1,TypeA,3,26.89
a00P0000006KZDZIA4,Operations,Human Resources,Cat1,TypeC,5,11.33
a00P0000006KZDaIAO,Operations,Human Resources,Cat1,TypeB,7,91.94
a00P0000006KZDbIAO,Marketing,ABM,Cat2,TypeC,4,36.26
a00P0000006KZDcIAO,Operations,Performance Management,Cat1,TypeB,4,97.17
a00P0000006KZDdIAO,Operations,Performance Management,Cat3,TypeA,10,18.56
a00P0000006KZDeIAO,Support,Tier 1,Cat2,TypeA,7,2.35
a00P0000006KZDfIAO,Sales,Sales Engineering,Cat3,TypeC,7,26.24
a00P0000006KZDgIAO,Sales,Sales Engineering,Cat3,TypeC,1,33.31
a00P0000006KZDhIAO,Marketing,ABM,Cat1,TypeA,9,25.58
a00P0000006KZDiIAO,Marketing,ABM,Cat1,TypeB,6,29.86
a00P0000006KZDjIAO,Marketing,ABM,Cat2,TypeB,8,52.58
a00P0000006KZDkIAO,Marketing,ABM,Cat2,TypeB,10,99.07
a00P0000006KZDlIAO,Operations,Performance Management,Cat1,TypeB,5,88.11
a00P0000006KZDmIAO,Operations,Human Resources,Cat3,TypeC,10,8.21
a00P0000006KZDnIAO,Marketing,ABM,Cat1,TypeA,2,23.11
a00P0000006KZDoIAO,Development,Coding,Cat3,TypeC,1,15.64
a00P0000006KZDpIAO,Sales,Pre Sales,Cat3,TypeC,8,9.03
a00P0000006KZDqIAO,Operations,Performance Management,Cat3,TypeC,4,31.95
a00P0000006KZDrIAO,Operations,Performance Management,Cat3,TypeC,2,28.33
a00P0000006KZDsIAO,Marketing,ABM,Cat1,TypeB,4,63.43
a00P0000006KZDtIAO,Operations,Human Resources,Cat3,TypeB,5,91.9
a00P0000006KZDuIAO,Operations,Performance Management,Cat1,TypeB,10,22.38
a00P0000006KZDvIAO,Support,Tier 2,Cat3,TypeC,6,67.53
a00P0000006KZDwIAO,Support,Tier 3,Cat1,TypeB,6,83.65
a00P0000006KZDxIAO,Development,Coding,Cat2,TypeB,7,15.6
a00P0000006KZDyIAO,Support,Tier 1,Cat1,TypeB,2,43.76
a00P0000006KZDzIAO,Support,Tier 1,Cat1,TypeB,3,97.62
a00P0000006KZE0IAO,Development,Coding,Cat2,TypeA,7,27.36
a00P0000006KZE1IAO,Sales,Sales Engineering,Cat3,TypeA,2,80.23
a00P0000006KZE2IAO,Sales,Sales Engineering,Cat2,TypeC,2,54.16
a00P0000006KZE3IAO,Sales,Pre Sales,Cat2,TypeC,2,71.76
a00P0000006KZE4IAO,Marketing,ABM,Cat3,TypeB,7,19.19
a00P0000006KZE5IAO,Marketing,ABM,Cat1,TypeB,2,95.65
a00P0000006KZE6IAO,Sales,Pre Sales,Cat3,TypeA,6,67.37
a00P0000006KZE7IAO,Marketing,ABM,Cat3,TypeB,1,4.98
a00P0000006KZE8IAO,Operations,Performance Management,Cat1,TypeB,8,96.73
a00P0000006KZE9IAO,Support,Tier 1,Cat3,TypeC,8,36.04
a00P0000006KZEAIA4,Support,Tier 3,Cat2,TypeB,6,92.85
a00P0000006KZEBIA4,Support,Tier 1,Cat1,TypeA,10,63.73
a00P0000006KZECIA4,Development,Coding,Cat2,TypeC,3,33.51
a00P0000006KZEDIA4,Sales,Sales Engineering,Cat3,TypeB,7,76.17
a00P0000006KZEEIA4,Operations,Human Resources,Cat2,TypeA,3,28.45
a00P0000006KZEFIA4,Sales,Sales Engineering,Cat2,TypeA,1,33.22
a00P0000006KZEGIA4,Support,Tier 2,Cat3,TypeB,6,8.02
a00P0000006KZEHIA4,Development,Quality Assurance,Cat2,TypeC,3,96.73
a00P0000006KZEIIA4,Marketing,ABM,Cat3,TypeB,1,59.71
